#Nome_da_Administradora;CNPJ_da_Administradora;Data_base;Código_do_grupo;Código_do_segmento;Número_da_assembléia_geral_ordinária;Valor_médio_do_bem;Índice_de_correção;Taxa_de_administração;Prazo_do_grupo_em_meses;Quantidade_de_cotas_ativas_em_dia;Quantidade_de_cotas_ativas_contempladas_inadimplentes;Quantidade_de_cotas_ativas_não_contempladas_inadimplentes;Quantidade_de_cotas_ativas_contempladas_no_mês;Quantidade_de_cotas_excluídas;Quantidade_de_cotas_ativas_quitadas;Quantidade_de_cotas_ativas_com_crédito_pendente_de_utilização
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40136;1;46;134867,04;99;20,45321;192;204;3;8;1;991;2;30
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40137;1;45;276601,04;99;16,98078;192;378;0;7;1;731;2;19
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40138;1;46;64336,48;99;21,22393;192;498;7;22;5;1357;8;59
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40139;1;46;142863,38;99;19,03947;192;218;1;6;3;792;4;28
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40140;1;45;573311,50;99;20,68658;240;352;4;18;2;1657;1;14
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40141;1;45;68420,86;99;24,45209;192;228;4;12;1;1267;1;34
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40142;1;45;135880,88;99;21,78476;192;180;4;3;1;826;4;25
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40143;1;43;265534,14;99;17,36865;192;382;6;6;2;638;2;32
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40144;1;44;146115,91;99;19,56320;192;298;3;15;6;1035;2;38
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40145;1;44;66822,63;99;24,09245;192;271;3;12;1;1291;3;40
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40146;1;44;601086,24;99;16,91094;240;547;5;22;3;1175;3;19
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40147;1;43;143826,08;99;19,50241;192;269;4;5;2;999;2;27
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40148;1;43;71688,51;99;24,28247;192;285;3;8;1;1458;3;45
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40149;1;42;602608,07;99;18,46394;240;619;1;14;6;1437;2;24
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40150;1;42;136637,66;99;22,39922;192;200;2;3;1;841;0;30
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40151;1;41;69355,04;99;25,38552;192;235;1;5;1;1066;4;32
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40152;1;41;274232,34;99;21,35886;192;368;3;24;2;1502;5;44
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40153;1;41;564322,50;99;18,18757;240;298;5;14;3;1192;3;28
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40154;1;41;140162,30;99;19,95125;192;249;2;12;2;864;5;26
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40155;1;41;68275,04;99;23,24827;192;323;2;16;5;1161;7;46
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40156;1;41;146480,23;99;20,45378;192;306;0;9;2;941;2;32
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40157;1;40;553403,63;99;19,58492;240;301;0;10;1;1262;3;20
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40158;1;39;307671,85;99;20,38027;192;428;1;14;3;1654;2;48
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40159;1;40;132588,58;99;20,76012;192;386;5;15;3;1169;7;39
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40160;1;40;68979,68;99;25,87916;192;281;5;13;2;1252;1;34
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40161;1;39;582087,34;99;20,99743;240;314;4;24;3;1845;2;25
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40162;1;39;136149,34;99;21,60806;192;305;1;14;5;1193;5;48
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40163;1;39;65667,90;99;26,15732;192;443;5;23;5;1583;6;58
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40164;1;38;125154,33;99;21,72471;192;276;3;10;3;1154;4;37
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40165;1;38;517538,94;99;19,01492;240;558;1;16;3;2104;3;35
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40166;1;37;62214,10;99;26,63893;192;645;3;34;3;2318;5;72
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40167;1;36;59459,79;99;24,40255;192;470;3;21;3;1541;0;51
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40168;1;37;131582,85;99;20,73268;192;367;3;7;4;1238;6;38
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40169;1;37;516126,56;99;20,33102;240;313;3;17;2;1577;1;20
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40170;1;37;133721,61;99;22,00761;192;244;3;8;4;1022;1;30
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40171;1;36;539090,59;99;20,31055;240;442;7;23;2;1767;3;20
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40172;1;35;59984,83;99;24,82911;192;475;2;15;4;1514;5;49
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40173;1;36;126837,35;99;22,58645;192;270;3;17;4;1071;4;36
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40174;1;35;527462,62;99;21,88531;240;372;2;14;2;1858;2;20
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40175;1;35;130133,06;99;20,97589;192;548;2;26;5;1767;3;71
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40176;1;34;130907,08;99;21,02519;192;573;4;30;4;1697;2;63
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40177;1;34;542671,91;99;22,67511;240;464;1;26;3;2201;4;34
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40178;1;33;40660,93;99;28,92830;200;904;5;64;4;2085;4;73
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40179;1;34;62785,43;99;25,41071;192;431;3;18;4;1465;2;42
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40180;1;34;280506,16;99;21,35895;192;508;3;32;4;1830;2;42
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40181;1;33;127479,24;99;22,71326;192;337;0;13;2;1410;4;37
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40182;1;32;293216,24;99;21,54948;192;646;6;20;7;1842;3;63
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40183;1;32;133487,90;99;22,25748;192;602;1;19;5;1579;3;72
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40184;1;32;60241,56;99;26,90761;192;691;3;39;6;1795;2;63
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40185;1;22;59726,91;99;28,37192;192;867;0;60;11;1525;6;56
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40186;1;22;120228,81;99;23,13038;192;502;0;19;4;1144;0;42
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40187;1;21;246261,84;99;22,78998;192;608;2;30;3;1439;5;39
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40188;1;21;492052,81;99;25,91158;240;476;1;29;3;1806;1;17
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40189;1;21;59539,04;99;28,79698;192;892;1;45;5;1522;2;55
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40190;1;20;122751,13;99;23,01756;192;504;1;12;5;1419;2;52
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40193;1;20;58653,50;99;29,07308;192;851;1;76;6;1611;4;53
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40194;1;19;255241,49;99;22,63251;192;497;1;19;4;1266;1;37
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40195;1;19;465283,18;99;26,35266;240;456;4;22;2;2332;0;18
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40196;1;19;121487,83;99;23,13475;192;1119;1;60;8;1821;1;76
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40197;1;19;59370,95;3;28,89198;192;863;3;70;3;1579;1;43
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40198;1;15;261524,16;3;25,63099;240;662;0;37;3;1274;2;19
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40199;1;13;110670,53;99;22,87612;192;569;0;29;6;857;0;51
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40200;1;12;109479,72;99;22,66594;192;534;0;27;5;800;0;54
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40201;1;12;300660,16;99;19,93971;240;9254;2;308;36;4678;4;296
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40203;1;11;102340,65;3;25,29701;192;858;0;64;4;921;0;27
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40204;1;10;252694,88;3;23,35224;240;1229;2;73;5;1572;1;18
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40205;1;8;301746,43;99;20,06849;240;7862;0;366;37;4349;2;193
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40206;1;7;300276,06;99;20,17241;240;7476;1;330;30;4048;0;142
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40207;1;4;120,00;3;3,80000;12;25;0;0;1;1;0;4
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40208;1;4;120,00;99;1,00000;12;16;0;0;0;0;0;2
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40209;1;3;306863,00;99;23,35582;240;8425;1;521;22;1374;0;57
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40210;1;2;302870,42;99;24,27269;240;5575;0;0;14;615;0;28
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202507;40211;1;2;337752,81;99;21,02661;240;2019;0;0;4;60;0;9
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9022;1;180;224723,29;99;11,70000;180;537;0;0;0;222;0;6
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9024;1;161;232037,03;99;8,00000;240;719;0;0;1;280;0;76
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9026;1;146;130877,96;99;7,70000;200;395;0;0;0;113;0;42
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9028;1;140;129607,72;99;7,00000;200;592;0;0;1;167;0;84
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9030;1;128;116722,41;99;11,70000;200;397;0;0;1;107;0;80
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9031;1;180;89571,62;99;11,70000;180;539;0;0;0;234;0;5
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9033;1;165;118635,56;99;8,00000;240;720;0;0;2;334;0;100
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9034;1;125;144675,47;99;8,70000;200;400;0;0;2;104;0;61
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9035;1;119;137492,17;99;13,50000;200;400;0;0;2;130;0;78
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9036;1;115;139251,95;99;13,50000;240;478;0;0;2;192;0;88
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9037;1;112;131210,80;99;7,50000;240;480;0;0;1;92;0;78
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9038;1;107;130900,79;99;13,50000;240;476;0;0;1;180;0;99
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9039;1;102;148397,35;99;13,50000;240;478;0;0;1;192;0;105
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9040;1;103;100480,65;99;0,00000;200;585;0;0;4;164;0;129
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9041;1;96;139613,77;99;13,50000;240;478;0;0;2;159;0;105
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9042;1;94;142631,66;99;13,50000;240;477;0;0;4;227;0;89
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9043;1;91;154102,43;99;7,00000;246;598;0;0;1;149;0;99
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9044;1;90;163758,17;99;7,00000;246;718;0;0;6;169;0;134
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9045;1;83;159144,70;99;13,50000;240;597;0;0;2;270;0;93
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9047;1;82;102871,42;99;0,00000;240;599;0;0;3;35;0;120
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9048;1;76;149784,46;99;10,00000;246;478;0;0;2;163;0;101
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9049;1;67;154034,95;99;10,00000;240;956;0;0;6;370;0;199
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9050;1;46;136423,93;99;8,28000;240;985;0;0;9;299;0;186
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9051;1;31;157572,61;99;8,28000;240;989;0;0;3;247;0;140
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9052;1;12;135378,15;99;13,50000;240;594;0;0;6;68;0;51
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202507;9053;1;7;137539,43;99;13,50000;240;948;0;0;11;57;0;43
BANCORBRÁS                                                  ;02010478;202507;01093;1;159;443594,69;3;16,28983;200;491;24;7;4;1027;201;42
BANCORBRÁS                                                  ;02010478;202507;01094;1;109;401356,65;99;19,02712;220;801;18;32;2;1091;77;112
BANCORBRÁS                                                  ;02010478;202507;01095;1;105;362895,99;99;19,18852;220;684;9;30;4;973;47;87
BANCORBRÁS                                                  ;02010478;202507;01096;1;90;369709,01;99;18,62382;220;581;21;36;1;1001;22;75
BANCORBRÁS                                                  ;02010478;202507;01097;1;76;355276,73;99;16,87209;220;708;22;42;4;996;24;90
BANCORBRÁS                                                  ;02010478;202507;01098;1;56;204147,05;99;14,91751;180;765;6;67;6;614;17;92
BANCORBRÁS                                                  ;02010478;202507;01200;1;45;291175,22;99;16,72287;220;520;8;58;2;503;3;38
BANCORBRÁS                                                  ;02010478;202507;01201;1;38;293541,01;99;16,50511;220;502;3;63;2;469;3;39
BANCORBRÁS                                                  ;02010478;202507;01202;1;23;245207,88;99;15,89956;220;435;0;21;2;163;1;28
BANCORBRÁS                                                  ;02010478;202507;01203;1;7;388694,55;99;14,15478;180;741;0;44;2;68;0;14
BANCORBRÁS                                                  ;02010478;202507;01500;1;180;838475,81;99;14,09555;200;295;25;0;0;565;202;20
BANCORBRÁS                                                  ;02010478;202507;01501;1;172;1060290,65;99;13,08080;200;305;24;7;1;515;185;21
BANCORBRÁS                                                  ;02010478;202507;01600;1;152;902045,23;99;17,30128;240;914;32;9;7;1781;116;126
BANCORBRÁS                                                  ;02010478;202507;01601;1;133;735776,44;99;17,19836;240;782;29;22;7;1360;69;94
BANCORBRÁS                                                  ;02010478;202507;01602;1;68;588378,20;99;16,77911;240;1123;5;69;6;1269;10;116
BANCORBRÁS                                                  ;02010478;202507;01603;1;21;500656,78;99;16,35123;240;1080;0;99;2;347;1;21
BANCORBRÁS                                                  ;02010478;202507;01604;1;17;511469,07;99;16,82777;240;1072;1;90;1;267;1;18
BANCORBRÁS                                                  ;02010478;202507;01605;1;4;524197,25;99;17,73303;240;416;0;17;1;12;0;7
H. CONSÓRCIO                                                ;03586655;202507;00600;1;169;303118,42;3;22,04098;180;105;17;0;0;956;70;3
ADM CONS BECKER LTDA                                        ;03828278;202507;3105;1;129;146551,89;99;20,58702;180;228;24;3;3;669;72;28
ADM CONS BECKER LTDA                                        ;03828278;202507;3106;1;107;246636,93;99;21,90402;180;225;31;6;2;659;28;30
ADM CONS BECKER LTDA                                        ;03828278;202507;3107;1;83;131440,09;99;13,77789;180;274;13;13;5;333;6;39
ADM CONS BECKER LTDA                                        ;03828278;202507;3108;1;56;219454,15;3;21,67577;180;428;34;25;3;393;1;24
ADM CONS BECKER LTDA                                        ;03828278;202507;3109;1;50;218742,43;3;21,59275;180;475;33;39;2;567;0;24
ADM CONS BECKER LTDA                                        ;03828278;202507;3110;1;44;157862,89;3;22,00000;180;476;25;44;3;540;0;26
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202507;00945;1;188;152072,79;3;24,97830;200;68;20;0;0;4416;51;5
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202507;00957;1;161;268906,08;3;28,01280;180;27;4;0;0;1676;20;0
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202507;00967;1;121;135218,25;3;28,00000;156;21;8;0;0;2185;12;4
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202507;00971;1;122;40957,35;3;28,00000;156;20;7;0;0;2396;6;4
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202507;00974;1;119;324850,86;3;14,03120;200;122;38;0;0;4456;21;28
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202507;00977;1;116;260295,19;3;17,65220;180;17;6;0;0;1168;8;3
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202507;00982;1;110;38466,08;3;28,00000;156;21;5;0;0;2392;11;6
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202507;00983;1;110;72109,67;3;27,17500;156;13;7;0;0;2059;3;9
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202507;00989;1;104;37324,63;3;28,00000;156;25;3;0;0;2788;7;13
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202507;00990;1;104;72545,31;3;27,46150;156;18;8;0;0;3229;4;6
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202507;00993;1;102;87844,04;3;28,21270;180;122;38;1;9;4653;17;66
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202507;00999;1;99;31451,08;3;28,02510;156;72;24;0;14;4164;6;70
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202507;02003;1;95;75206,32;3;27,84370;180;25;6;1;0;2077;7;15
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202507;02006;1;93;480811,47;3;17,93480;200;42;4;0;0;1902;1;3
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202507;02010;1;92;205966,80;3;17,96910;200;74;22;1;0;4316;10;27
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202507;02018;1;87;205646,79;3;22,94740;200;43;12;2;0;3295;4;9
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202507;02027;1;78;393842,02;3;13,99810;200;121;31;10;0;5675;1;27
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202507;02033;1;73;195981,78;3;17,97510;200;267;36;18;2;9371;6;78
