#Nome_da_Administradora;CNPJ_da_Administradora;Data_base;Código_do_grupo;Código_do_segmento;Número_da_assembléia_geral_ordinária;Valor_médio_do_bem;Índice_de_correção;Taxa_de_administração;Prazo_do_grupo_em_meses;Quantidade_de_cotas_ativas_em_dia;Quantidade_de_cotas_ativas_contempladas_inadimplentes;Quantidade_de_cotas_ativas_não_contempladas_inadimplentes;Quantidade_de_cotas_ativas_contempladas_no_mês;Quantidade_de_cotas_excluídas;Quantidade_de_cotas_ativas_quitadas;Quantidade_de_cotas_ativas_com_crédito_pendente_de_utilização
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40132;1;46;62252,50;99;21,56232;192;311;2;14;3;1058;5;46
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40133;1;46;142667,09;99;19,45007;192;262;4;5;1;1012;8;37
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40134;1;45;629983,25;99;18,63534;240;369;4;13;3;1864;2;31
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40135;1;45;72594,93;99;20,43449;192;491;3;18;1;1154;6;49
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40136;1;45;134986,49;99;20,45741;192;208;5;3;2;989;2;29
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40137;1;44;273204,34;99;17,20861;192;363;0;11;3;725;2;20
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40138;1;45;64812,85;99;21,19246;192;518;6;29;1;1323;8;54
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40139;1;45;141218,50;99;19,26215;192;213;3;3;1;786;4;26
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40140;1;44;573291,37;99;20,74432;240;358;5;17;1;1648;1;13
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40141;1;44;68371,52;99;24,71869;192;236;2;6;1;1261;1;37
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40142;1;44;135991,74;99;21,83206;192;180;3;6;1;823;3;28
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40143;1;42;265675,06;99;17,38711;192;387;7;7;4;630;2;32
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40144;1;43;137460,88;99;21,29045;192;250;3;12;5;1033;2;32
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40145;1;43;66738,87;99;24,21007;192;274;2;10;1;1287;3;42
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40146;1;43;602794,47;99;16,97374;240;566;4;21;1;1155;3;20
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40147;1;42;143907,34;99;19,62891;192;266;4;5;1;994;2;28
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40148;1;42;72044,18;99;24,84887;192;274;2;6;1;1450;3;50
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40149;1;41;602940,10;99;18,47792;240;643;0;17;2;1407;2;24
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40150;1;41;137114,23;99;22,31252;192;205;3;2;1;835;0;29
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40151;1;40;63987,25;99;26,74320;192;215;1;6;3;1061;4;31
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40152;1;40;275537,39;99;21,37279;192;375;5;21;7;1495;4;46
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40153;1;40;548375,11;99;18,79459;240;274;5;17;1;1181;3;26
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40154;1;40;139958,72;99;19,98759;192;255;3;12;3;856;5;24
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40155;1;40;68064,29;99;23,48754;192;321;3;21;2;1146;7;52
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40156;1;40;149013,58;99;20,29185;192;313;2;26;2;911;2;31
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40157;1;39;550666,87;99;19,71883;240;299;1;9;1;1258;3;21
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40158;1;38;287297,81;99;20,46077;192;430;2;20;3;1641;2;49
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40159;1;39;131815,45;99;20,83434;192;396;5;14;2;1156;7;41
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40160;1;39;68957,30;99;26,09069;192;288;4;11;2;1242;1;34
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40161;1;38;550513,09;99;20,96189;240;332;4;18;1;1833;1;25
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40162;1;38;126509,41;99;21,80225;192;305;2;13;1;1186;5;46
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40163;1;38;61094,83;99;26,39828;192;456;4;17;2;1568;6;57
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40164;1;37;125375,79;99;21,80120;192;280;3;8;3;1148;4;37
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40165;1;37;512973,20;99;19,25665;240;549;3;19;3;2086;3;36
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40166;1;36;62060,97;99;26,78503;192;680;3;27;2;2285;4;78
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40167;1;35;59134,94;99;24,76654;192;465;3;24;2;1519;0;50
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40168;1;36;130723,23;99;20,96310;192;360;3;14;2;1229;6;38
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40169;1;36;516251,67;99;21,15255;240;287;0;19;1;1567;1;19
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40170;1;36;133732,57;99;21,98265;192;250;5;5;2;1018;1;31
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40171;1;35;528234,31;99;21,03165;240;416;5;16;3;1743;3;19
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40172;1;34;59842,49;99;25,12911;192;480;1;16;1;1490;5;55
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40173;1;35;127641,76;99;22,85808;192;274;2;11;2;1063;3;35
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40174;1;34;522498,95;99;22,09410;240;377;6;5;2;1848;2;21
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40175;1;34;130044,20;99;21,08947;192;564;3;22;8;1750;3;74
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40176;1;33;130766,21;99;21,10514;192;579;4;27;7;1687;2;74
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40177;1;33;543633,28;99;22,85903;240;470;1;26;1;2187;4;33
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40178;1;32;40608,63;99;29,43056;200;932;6;44;1;1994;4;70
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40179;1;33;62778,43;99;25,80170;192;434;2;16;2;1440;2;40
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40180;1;33;280880,53;99;21,38088;192;531;2;21;4;1818;2;45
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40181;1;32;127996,27;99;22,79899;192;345;1;12;2;1397;4;40
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40182;1;31;293059,70;99;21,54121;192;654;5;29;4;1827;3;64
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40183;1;31;133525,54;99;22,33288;192;615;3;17;2;1563;3;68
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40184;1;31;59908,62;99;27,19471;192;735;4;38;4;1733;1;61
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40185;1;21;59198,77;99;28,78301;192;878;1;48;2;1448;5;45
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40186;1;21;120022,16;99;23,14405;192;506;2;33;2;1124;0;42
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40187;1;20;245634,32;99;22,98000;192;608;1;31;6;1420;4;41
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40188;1;20;492941,79;99;26,07348;240;494;2;18;2;1791;1;15
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40189;1;20;59169,81;99;29,15005;192;886;0;50;7;1438;2;54
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40190;1;19;122907,18;99;23,09273;192;509;1;21;2;1403;2;47
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40193;1;19;58525,89;99;29,28666;192;873;1;65;5;1534;2;48
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40194;1;18;254605,41;99;22,85662;192;499;6;18;7;1246;1;38
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40195;1;18;465857,68;99;26,67523;240;479;5;25;3;2296;0;16
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40196;1;18;121182,70;99;23,09785;192;1141;4;67;8;1740;1;68
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40197;1;18;59253,18;3;29,27085;192;883;3;56;2;1487;1;38
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40198;1;14;246353,28;3;26,03894;240;702;0;25;1;1213;2;17
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40199;1;12;110327,48;99;22,90454;192;583;0;38;3;828;0;51
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40200;1;11;109339,46;99;22,69228;192;558;0;35;5;767;0;48
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40201;1;11;300370,18;99;19,93835;240;9254;4;387;46;4364;4;277
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40203;1;10;102651,76;3;25,77107;192;856;0;62;2;835;0;23
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40204;1;9;254218,52;3;23,43523;240;1273;2;74;4;1447;1;21
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40205;1;7;300314,58;99;19,95321;240;8022;0;415;30;3782;2;163
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40206;1;6;299989,17;99;20,09073;240;7740;0;435;26;3465;0;124
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40207;1;3;120,00;3;1,95238;12;21;0;0;2;0;0;4
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40208;1;3;120,00;99;1,00000;12;17;0;0;1;0;0;2
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40209;1;2;300000,00;99;23,14587;240;7983;0;0;27;687;0;35
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40210;1;1;300000,00;99;24,31668;240;4293;0;0;13;186;0;13
ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;00000776;202506;40211;1;1;334555,47;99;21,68458;240;1269;0;0;1;13;0;1
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9022;1;180;224723,29;99;11,70000;180;537;0;0;0;222;537;6
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9024;1;160;232037,03;99;8,00000;240;697;19;4;4;279;425;77
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9026;1;145;130877,96;99;7,70000;200;388;7;0;1;113;253;42
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9028;1;139;129607,72;99;7,00000;200;587;4;1;2;167;358;83
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9030;1;127;116722,41;99;11,70000;200;389;5;3;2;107;212;81
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9031;1;180;89571,62;99;11,70000;180;536;3;0;0;234;536;5
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9033;1;164;118635,56;99;8,00000;240;716;4;0;1;334;451;100
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9034;1;124;144675,46;99;8,70000;200;395;3;2;1;104;222;60
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9035;1;118;137492,17;99;13,50000;200;387;9;4;2;130;196;78
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9036;1;114;139251,95;99;13,50000;240;468;8;4;2;190;172;88
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9037;1;111;131210,80;99;7,50000;240;476;3;1;2;92;215;79
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9038;1;106;131052,83;99;13,50000;240;456;13;9;2;178;144;102
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9039;1;101;148602,22;99;13,50000;240;467;4;8;4;191;124;109
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9040;1;102;100480,65;99;0,00000;200;580;3;4;4;162;266;128
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9041;1;95;139530,46;99;13,50000;240;465;6;8;4;158;92;107
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9042;1;93;142631,66;99;13,50000;240;459;14;6;4;225;103;87
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9043;1;90;154060,70;99;7,00000;246;583;10;6;4;148;118;98
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9044;1;89;163729,86;99;7,00000;246;688;18;13;3;168;151;130
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9045;1;82;159144,70;99;13,50000;240;566;13;21;2;267;100;97
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9047;1;81;102757,63;99;0,00000;240;582;9;9;6;34;191;120
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9048;1;75;149784,46;99;10,00000;246;465;8;5;1;163;68;99
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9049;1;66;153993,22;99;10,00000;240;936;12;11;8;367;110;200
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9050;1;45;136311,11;99;8,28000;240;945;9;29;8;297;64;191
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9051;1;30;158060,55;99;8,28000;240;964;4;17;9;242;19;138
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9052;1;11;135058,43;99;13,50000;240;574;0;24;4;62;0;47
FUNDACAO HAB. DO EXERCITO-FHE                               ;00643742;202506;9053;1;6;137927,23;99;13,50000;240;872;0;27;10;49;0;32
BANCORBRÁS                                                  ;02010478;202506;01093;1;158;442781,98;3;16,34278;200;460;39;8;3;1027;197;44
BANCORBRÁS                                                  ;02010478;202506;01094;1;108;381399,03;99;19,06776;220;779;23;33;6;1091;77;117
BANCORBRÁS                                                  ;02010478;202506;01095;1;104;363476,18;99;19,19779;220;688;10;24;2;969;46;87
BANCORBRÁS                                                  ;02010478;202506;01096;1;89;365872,35;99;18,62721;220;580;17;24;2;1000;22;79
BANCORBRÁS                                                  ;02010478;202506;01097;1;75;355837,17;99;16,87319;220;720;13;37;6;994;24;88
BANCORBRÁS                                                  ;02010478;202506;01098;1;55;204768,89;99;14,90104;180;764;3;70;4;611;17;87
BANCORBRÁS                                                  ;02010478;202506;01200;1;44;291524,95;99;16,65901;220;514;7;62;2;494;4;39
BANCORBRÁS                                                  ;02010478;202506;01201;1;37;294014,67;99;16,58910;220;510;3;65;2;459;4;38
BANCORBRÁS                                                  ;02010478;202506;01202;1;22;245219,30;99;15,89342;220;427;1;28;3;159;2;26
BANCORBRÁS                                                  ;02010478;202506;01203;1;6;389126,76;99;14,34718;180;671;0;39;3;54;0;12
BANCORBRÁS                                                  ;02010478;202506;01500;1;179;838475,81;99;14,09555;200;296;24;0;2;565;199;21
BANCORBRÁS                                                  ;02010478;202506;01501;1;171;1059718,08;99;13,09328;200;309;21;5;1;515;184;22
BANCORBRÁS                                                  ;02010478;202506;01600;1;151;900658,56;99;17,31136;240;891;38;24;5;1781;116;124
BANCORBRÁS                                                  ;02010478;202506;01601;1;132;699152,33;99;17,22110;240;766;34;19;3;1357;67;91
BANCORBRÁS                                                  ;02010478;202506;01602;1;67;587934,89;99;16,75868;240;1111;12;70;6;1258;10;117
BANCORBRÁS                                                  ;02010478;202506;01603;1;20;501592,62;99;16,32777;240;1090;1;101;2;328;2;20
BANCORBRÁS                                                  ;02010478;202506;01604;1;16;514160,24;99;16,76880;240;1071;0;86;2;255;2;21
BANCORBRÁS                                                  ;02010478;202506;01605;1;3;534609,83;99;17,07890;240;337;0;9;2;5;0;6
H. CONSÓRCIO                                                ;03586655;202506;00600;1;168;303118,42;3;22,04098;180;102;20;0;0;956;66;3
ADM CONS BECKER LTDA                                        ;03828278;202506;3105;1;128;146375,56;99;20,57358;180;227;26;1;2;670;70;26
ADM CONS BECKER LTDA                                        ;03828278;202506;3106;1;106;247382,49;99;21,90475;180;230;24;10;2;657;27;29
ADM CONS BECKER LTDA                                        ;03828278;202506;3107;1;82;131199,59;99;13,92169;180;261;15;13;2;332;6;36
ADM CONS BECKER LTDA                                        ;03828278;202506;3108;1;55;219967,97;3;21,67444;180;428;33;24;3;392;1;22
ADM CONS BECKER LTDA                                        ;03828278;202506;3109;1;49;218903,29;3;21,58899;180;472;32;38;3;563;0;24
ADM CONS BECKER LTDA                                        ;03828278;202506;3110;1;43;158116,30;3;22,00000;180;471;26;48;3;534;0;24
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202506;00945;1;187;152072,79;3;24,97830;200;68;20;0;0;4416;51;5
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202506;00957;1;160;268906,08;3;28,01280;180;26;5;0;0;1676;20;0
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202506;00967;1;120;126179,63;3;28,00000;156;21;8;0;0;2185;12;4
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202506;00971;1;121;40957,35;3;28,00000;156;19;8;0;0;2396;6;4
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202506;00974;1;118;326740,17;3;14,03160;200;112;43;3;1;4456;20;31
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202506;00977;1;115;260295,19;3;17,65220;180;16;7;0;0;1168;6;4
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202506;00982;1;109;38466,08;3;28,00000;156;21;5;0;0;2392;11;6
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202506;00983;1;109;72109,67;3;27,17500;156;15;5;0;0;2059;3;9
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202506;00989;1;103;36902,48;3;28,00000;156;23;6;0;0;2787;7;14
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202506;00990;1;103;72545,31;3;27,46150;156;17;9;0;0;3229;4;6
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202506;00993;1;101;89920,95;3;27,99520;180;105;49;3;2;4648;17;63
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202506;00999;1;98;32766,95;3;28,02530;156;60;34;1;0;4150;6;70
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202506;02003;1;94;75206,32;3;27,84370;180;25;7;0;0;2077;6;16
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202506;02006;1;92;480811,47;3;17,93480;200;31;15;0;0;1902;1;3
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202506;02010;1;91;205966,80;3;17,96910;200;76;20;1;0;4316;10;27
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202506;02018;1;86;205646,79;3;22,94740;200;40;15;2;1;3295;4;9
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202506;02027;1;77;381570,87;3;13,99810;200;108;33;17;0;5671;1;27
MULTIMARCAS ADM.CONS.LTDA.                                  ;04124922;202506;02033;1;72;181412,82;3;17,97490;200;267;39;13;3;9365;6;81
