#Data_base;CNPJ_da_Administradora;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_consorciados_ativos_contemplados_por_lance;Quantidade_de_consorciados_ativos_contemplados_por_sorteio;Quantidade_de_consorciados_ativos_não_contemplados;Quantidade_de_consorciados_excluídos_contemplados;Quantidade_de_consorciados_excluídos_não_contemplados;Quantidade_de_consorciados_ativos_contemplados_por_lance_no_trimestre;Quantidade_de_consorciados_ativos_contemplados_por_sorteio_no_trimestre;Quantidade_de_consorciados_excluídos_contemplados_no_trimestre;Quantidade_de_adesões_no_trimestre
202506;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;SP;11;21;2;28;0;1;1;0;0
202506;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;TO;13;5;17;1;18;1;1;0;0
202506;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;TO;12;4;9;1;5;1;0;0;0
202506;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;TO;1;0;2;0;0;0;0;0;0
202506;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;TO;0;1;0;0;0;0;0;0;0
202506;02010478;BANCORBRÁS                                                  ;1;AC;1;0;2;1;14;0;0;0;0
202506;02010478;BANCORBRÁS                                                  ;3;AC;0;0;4;0;3;0;0;0;1
202506;02010478;BANCORBRÁS                                                  ;1;AL;4;3;24;2;36;0;0;0;4
202506;02010478;BANCORBRÁS                                                  ;3;AL;14;1;44;0;13;2;0;0;7
202506;02010478;BANCORBRÁS                                                  ;6;AL;2;0;4;2;0;0;0;2;0
202506;02010478;BANCORBRÁS                                                  ;1;AM;5;6;40;3;25;0;0;0;6
202506;02010478;BANCORBRÁS                                                  ;3;AM;8;1;27;1;17;0;0;1;3
202506;02010478;BANCORBRÁS                                                  ;6;AM;8;3;0;0;7;1;1;0;0
202506;02010478;BANCORBRÁS                                                  ;1;AP;2;1;5;0;7;0;0;0;0
202506;02010478;BANCORBRÁS                                                  ;3;AP;0;0;6;0;3;0;0;0;2
202506;02010478;BANCORBRÁS                                                  ;1;BA;39;23;164;39;546;1;4;1;7
202506;02010478;BANCORBRÁS                                                  ;3;BA;49;7;178;17;882;7;0;0;21
202506;02010478;BANCORBRÁS                                                  ;6;BA;15;2;14;70;168;2;0;58;0
202506;02010478;BANCORBRÁS                                                  ;1;CE;38;18;158;14;313;4;2;1;12
202506;02010478;BANCORBRÁS                                                  ;3;CE;131;17;745;6;463;24;5;1;147
202506;02010478;BANCORBRÁS                                                  ;6;CE;43;7;18;23;28;4;0;17;0
202506;02010478;BANCORBRÁS                                                  ;1;DF;1708;882;4809;741;6748;57;21;19;274
202506;02010478;BANCORBRÁS                                                  ;3;DF;1541;193;4070;48;2240;160;24;6;410
202506;02010478;BANCORBRÁS                                                  ;6;DF;220;95;169;110;190;10;19;75;0
202506;02010478;BANCORBRÁS                                                  ;1;ES;6;4;45;3;22;1;0;0;1
202506;02010478;BANCORBRÁS                                                  ;3;ES;5;0;36;0;22;1;0;0;1
202506;02010478;BANCORBRÁS                                                  ;6;ES;2;1;3;0;4;0;0;0;0
202506;02010478;BANCORBRÁS                                                  ;1;GO;279;145;1197;211;1801;17;7;2;105
202506;02010478;BANCORBRÁS                                                  ;3;GO;753;75;1822;22;1303;64;8;3;250
202506;02010478;BANCORBRÁS                                                  ;6;GO;159;35;108;51;141;13;8;29;0
202506;02010478;BANCORBRÁS                                                  ;1;MA;32;29;71;48;235;0;0;1;3
202506;02010478;BANCORBRÁS                                                  ;3;MA;17;2;56;0;41;0;0;0;4
202506;02010478;BANCORBRÁS                                                  ;6;MA;6;2;2;1;5;1;0;1;0
202506;02010478;BANCORBRÁS                                                  ;1;MG;132;58;656;33;470;10;4;2;34
202506;02010478;BANCORBRÁS                                                  ;3;MG;170;15;620;3;337;21;1;0;60
202506;02010478;BANCORBRÁS                                                  ;6;MG;41;25;56;21;58;1;6;15;0
202506;02010478;BANCORBRÁS                                                  ;1;MS;10;4;73;5;33;1;0;0;2
202506;02010478;BANCORBRÁS                                                  ;3;MS;8;0;41;1;18;0;0;1;2
202506;02010478;BANCORBRÁS                                                  ;6;MS;1;2;2;0;4;0;2;0;0
202506;02010478;BANCORBRÁS                                                  ;1;MT;25;13;82;8;107;1;1;0;27
202506;02010478;BANCORBRÁS                                                  ;3;MT;18;5;83;0;65;4;1;0;15
202506;02010478;BANCORBRÁS                                                  ;6;MT;20;2;11;3;13;6;1;3;0
202506;02010478;BANCORBRÁS                                                  ;1;PA;15;16;80;16;124;1;0;0;10
202506;02010478;BANCORBRÁS                                                  ;3;PA;21;4;41;0;44;4;0;0;2
202506;02010478;BANCORBRÁS                                                  ;6;PA;4;0;7;1;3;1;0;1;0
202506;02010478;BANCORBRÁS                                                  ;1;PB;15;11;92;11;139;0;0;0;7
202506;02010478;BANCORBRÁS                                                  ;3;PB;82;11;294;5;144;9;1;1;38
202506;02010478;BANCORBRÁS                                                  ;6;PB;9;8;21;8;16;1;4;8;0
202506;02010478;BANCORBRÁS                                                  ;1;PE;5;5;20;9;64;0;0;0;1
202506;02010478;BANCORBRÁS                                                  ;3;PE;20;3;92;2;39;2;0;1;10
202506;02010478;BANCORBRÁS                                                  ;6;PE;3;2;7;0;6;0;0;0;0
202506;02010478;BANCORBRÁS                                                  ;1;PI;8;8;35;4;29;0;1;0;1
202506;02010478;BANCORBRÁS                                                  ;3;PI;6;0;42;1;39;0;0;0;4
202506;02010478;BANCORBRÁS                                                  ;6;PI;4;2;5;0;8;0;1;0;0
202506;02010478;BANCORBRÁS                                                  ;1;PR;57;19;268;3;130;9;3;0;12
202506;02010478;BANCORBRÁS                                                  ;3;PR;88;3;109;0;54;9;2;0;4
202506;02010478;BANCORBRÁS                                                  ;6;PR;10;2;5;1;8;0;0;1;0
202506;02010478;BANCORBRÁS                                                  ;1;RJ;52;20;291;20;271;3;5;0;23
202506;02010478;BANCORBRÁS                                                  ;3;RJ;25;1;113;4;205;5;0;1;9
202506;02010478;BANCORBRÁS                                                  ;6;RJ;9;2;14;8;5;2;0;5;0
202506;02010478;BANCORBRÁS                                                  ;1;RN;9;6;22;3;33;0;0;0;0
202506;02010478;BANCORBRÁS                                                  ;3;RN;8;1;44;0;42;0;0;0;5
202506;02010478;BANCORBRÁS                                                  ;6;RN;9;1;8;4;2;0;1;4;0
202506;02010478;BANCORBRÁS                                                  ;1;RO;3;4;19;0;15;0;1;0;0
202506;02010478;BANCORBRÁS                                                  ;3;RO;4;1;10;0;4;0;0;0;1
202506;02010478;BANCORBRÁS                                                  ;6;RO;2;2;0;1;4;0;1;0;0
202506;02010478;BANCORBRÁS                                                  ;1;RR;0;2;0;0;7;0;0;0;0
202506;02010478;BANCORBRÁS                                                  ;3;RR;0;0;3;0;7;0;0;0;0
202506;02010478;BANCORBRÁS                                                  ;6;RR;1;1;2;0;0;0;1;0;0
202506;02010478;BANCORBRÁS                                                  ;1;RS;19;10;88;6;64;5;1;0;14
202506;02010478;BANCORBRÁS                                                  ;3;RS;12;5;89;2;73;1;0;0;15
202506;02010478;BANCORBRÁS                                                  ;6;RS;19;11;6;7;14;1;2;7;0
202506;02010478;BANCORBRÁS                                                  ;1;SC;40;10;162;4;89;3;0;1;2
202506;02010478;BANCORBRÁS                                                  ;3;SC;19;1;57;1;59;2;0;0;2
202506;02010478;BANCORBRÁS                                                  ;6;SC;9;2;5;0;8;0;2;0;0
202506;02010478;BANCORBRÁS                                                  ;1;SE;7;5;26;1;15;0;0;0;2
202506;02010478;BANCORBRÁS                                                  ;3;SE;3;0;21;0;3;0;0;0;0
202506;02010478;BANCORBRÁS                                                  ;6;SE;4;3;2;0;0;0;1;0;0
202506;02010478;BANCORBRÁS                                                  ;1;SP;114;38;439;22;314;8;2;0;35
202506;02010478;BANCORBRÁS                                                  ;3;SP;68;5;205;4;191;3;0;2;30
202506;02010478;BANCORBRÁS                                                  ;6;SP;31;12;18;9;29;1;5;6;0
202506;02010478;BANCORBRÁS                                                  ;1;TO;49;10;42;4;60;1;1;2;2
202506;02010478;BANCORBRÁS                                                  ;3;TO;19;3;52;0;32;6;0;0;6
202506;02010478;BANCORBRÁS                                                  ;6;TO;2;1;5;0;4;0;0;0;0
202506;03403333;IRMÃOS DE MARCO ADM CONS LTDA                               ;3;RS;0;0;0;1;0;0;0;0;0
202506;03403333;IRMÃOS DE MARCO ADM CONS LTDA                               ;3;SC;48;49;12;14;5;3;3;1;0
202506;03403333;IRMÃOS DE MARCO ADM CONS LTDA                               ;3;SP;0;0;0;1;0;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;AL;0;0;0;3;1;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;2;AM;0;0;0;1;0;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;BA;0;0;0;1;2;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;2;BA;0;0;0;6;4;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;CE;0;0;0;1;0;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;2;CE;0;0;0;3;1;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;DF;0;0;0;9;1;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;2;DF;0;0;0;1;0;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;ES;0;0;0;0;1;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;2;ES;0;0;0;1;0;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;GO;0;0;0;3;2;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;2;GO;0;0;0;3;7;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;MA;0;0;0;2;0;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;2;MA;0;0;0;5;3;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;MG;0;0;0;10;3;0;0;2;0
202506;03586655;H. CONSÓRCIO                                                ;2;MG;0;0;0;17;4;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;MS;0;0;0;3;0;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;2;MS;0;0;0;5;0;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;3;MS;1;0;0;0;0;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;MT;0;0;0;7;1;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;2;MT;0;1;0;6;7;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;3;MT;0;0;0;0;1;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;4;MT;0;0;0;0;1;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;PA;0;0;0;2;0;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;2;PA;0;0;0;2;0;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;3;PA;0;0;0;0;1;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;PB;0;0;0;2;0;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;3;PB;1;0;0;0;0;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;PE;0;0;0;5;1;0;0;1;0
202506;03586655;H. CONSÓRCIO                                                ;2;PE;0;0;0;1;4;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;PR;45;59;0;256;40;0;0;17;0
202506;03586655;H. CONSÓRCIO                                                ;2;PR;7;2;0;17;14;0;0;1;0
202506;03586655;H. CONSÓRCIO                                                ;3;PR;176;215;0;0;406;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;4;PR;52;66;0;0;162;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;RJ;1;0;0;17;0;0;0;1;0
202506;03586655;H. CONSÓRCIO                                                ;2;RJ;0;0;0;9;2;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;RN;0;0;0;2;1;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;RO;0;0;0;1;0;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;2;RO;0;0;0;6;2;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;RS;1;0;0;68;16;0;0;4;0
202506;03586655;H. CONSÓRCIO                                                ;2;RS;0;0;0;5;3;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;3;RS;1;0;0;0;0;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;SC;10;1;0;163;34;0;0;14;0
202506;03586655;H. CONSÓRCIO                                                ;2;SC;1;0;0;7;5;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;3;SC;10;12;0;0;23;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;4;SC;12;27;0;0;17;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;2;SE;0;0;0;2;0;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;1;SP;1;4;0;238;60;0;0;16;0
202506;03586655;H. CONSÓRCIO                                                ;2;SP;2;2;0;61;34;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;3;SP;0;4;0;0;1;0;0;0;0
202506;03586655;H. CONSÓRCIO                                                ;4;SP;0;1;0;0;1;0;0;0;0
202506;03762395;BRENNER ADM CONS LTDA                                       ;4;AC;1;0;0;0;0;1;0;0;1
202506;03762395;BRENNER ADM CONS LTDA                                       ;4;DF;0;1;0;0;0;0;0;0;0
202506;03762395;BRENNER ADM CONS LTDA                                       ;4;MA;0;0;0;1;0;0;0;1;0
202506;03762395;BRENNER ADM CONS LTDA                                       ;4;MS;0;0;1;0;0;0;0;0;0
202506;03762395;BRENNER ADM CONS LTDA                                       ;4;PA;0;0;0;1;0;0;0;0;0
202506;03762395;BRENNER ADM CONS LTDA                                       ;4;PB;0;1;0;0;0;0;0;0;0
202506;03762395;BRENNER ADM CONS LTDA                                       ;4;RS;1301;1103;1264;622;1653;76;94;69;181
202506;03762395;BRENNER ADM CONS LTDA                                       ;4;SC;2;2;3;5;1;0;0;1;0
202506;03762395;BRENNER ADM CONS LTDA                                       ;4;SP;0;0;1;1;0;0;0;0;0
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;AL;0;0;2;0;0;0;0;0;1
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;BA;233;14;421;11;42;6;0;2;24
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;BA;3;0;0;0;0;0;0;0;0
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;CE;0;0;2;1;1;0;0;0;0
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;CE;5;1;4;0;0;0;0;0;0
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;DF;1;0;8;0;0;0;0;0;6
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;ES;0;1;9;0;6;0;1;0;4
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;GO;8;2;9;1;5;0;0;0;2
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;GO;2;0;0;0;0;0;0;0;0
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;MG;76;28;147;36;83;2;1;2;15
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;MG;9;1;2;0;0;0;0;0;0
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;MS;1;0;26;0;1;0;0;0;5
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;MT;1;1;7;0;0;0;0;0;0
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;PB;0;0;0;0;1;0;0;0;0
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;PE;7;4;37;3;6;1;1;0;13
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;PI;0;0;1;0;0;0;0;0;0
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;PR;81;11;171;23;94;1;0;4;5
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;PR;19;13;17;0;1;0;1;0;0
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;RJ;0;1;17;2;15;0;0;1;1
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;RO;1;0;2;0;0;0;0;0;0
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;RS;29;6;258;7;31;0;0;0;71
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;SC;21;10;114;13;48;2;1;0;10
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;SC;2;2;0;0;0;0;0;0;0
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;SE;6;0;17;1;13;0;0;0;1
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;SP;1295;150;2229;158;559;76;5;11;104
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;SP;423;106;125;81;58;8;3;2;5
202506;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;TO;2;0;3;0;0;0;0;0;1
202506;03828278;ADM CONS BECKER LTDA                                        ;1;BA;0;0;1;0;1;0;0;0;0
202506;03828278;ADM CONS BECKER LTDA                                        ;6;BA;0;1;0;0;0;0;0;0;0
202506;03828278;ADM CONS BECKER LTDA                                        ;1;DF;0;0;1;0;0;0;0;0;0
202506;03828278;ADM CONS BECKER LTDA                                        ;4;DF;0;1;0;0;0;0;0;0;0
202506;03828278;ADM CONS BECKER LTDA                                        ;1;GO;0;0;1;0;2;0;0;0;0
202506;03828278;ADM CONS BECKER LTDA                                        ;3;GO;0;0;1;0;0;0;0;0;0
202506;03828278;ADM CONS BECKER LTDA                                        ;1;MS;0;0;0;0;2;0;0;0;0
202506;03828278;ADM CONS BECKER LTDA                                        ;1;MT;0;0;1;0;0;0;0;0;0
202506;03828278;ADM CONS BECKER LTDA                                        ;3;MT;0;0;1;0;0;0;0;0;0
202506;03828278;ADM CONS BECKER LTDA                                        ;4;MT;1;0;1;0;0;0;0;0;0
202506;03828278;ADM CONS BECKER LTDA                                        ;5;MT;1;0;0;0;0;0;0;0;0
202506;03828278;ADM CONS BECKER LTDA                                        ;1;PA;0;0;0;0;1;0;0;0;0
202506;03828278;ADM CONS BECKER LTDA                                        ;3;PA;0;0;1;0;1;0;0;0;0
202506;03828278;ADM CONS BECKER LTDA                                        ;1;PR;12;15;39;17;89;0;1;2;2
202506;03828278;ADM CONS BECKER LTDA                                        ;3;PR;15;6;27;5;28;0;1;1;7
202506;03828278;ADM CONS BECKER LTDA                                        ;4;PR;55;15;14;26;47;6;0;5;4
